rssd9001,rssd9999,bhc_avgtradingratio,treat_3_b_avg,after_DFA_1,dep_roa1,dep_leverage,dep_lnassets,dep_creditrisk_total3,dep_cir,dep_depositratio,dep_loans_REratio,dep_liquidity,dep_cpp_bankquarter
1020902,20110630.0,0.00015306652,0.0,1.0,0.0041804346000000004,0.09082447699999999,16.489792,0.035313621,0.59242237,0.72360718,0.38372871,0.0976924,0.0
1020902,20110930.0,0.00015507771,0.0,1.0,0.0028982693,0.09519843,16.520508,0.033774421,0.62949836,0.74844426,0.37564507,0.12068865,0.0
1020902,20111231.0,0.00015170903,0.0,1.0,-0.00025875884,0.093099885,16.541704,0.028139373,0.79414284,0.75807947,0.35230953,0.12721193,0.0
1020902,20120331.0,0.00015037498,0.0,1.0,0.0027881644000000002,0.092555761,16.539156,0.028160691,0.60625714,0.75047612,0.35127801,0.10709339999999999,0.0
1020902,20120630.0,0.0001515983,0.0,1.0,0.0032339001,0.095574155,16.536801999999998,0.026623951,0.60839218,0.74443752,0.34206399,0.073960163,0.0
1020902,20120930.0,0.00015339717,0.0,1.0,0.0024077982999999997,0.09870524,16.520695,0.023567511,0.65274668,0.77929682,0.33028811,0.058558356,0.0
1020902,20121231.0,0.00014225402,0.0,1.0,0.0024578510999999996,0.095291637,16.613363,0.02728343,0.62974793,0.77330261,0.30997440000000004,0.080609314,0.0
1020902,20130331.0,0.0001317635,0.0,1.0,0.0026170041,0.093353115,16.581259,0.02221402,0.62585944,0.78195167,0.30745170000000005,0.09592314800000001,0.0
1020902,20130630.0,0.00013228126,0.0,1.0,0.002526674,0.09788618199999999,16.554185999999998,0.0192522,0.6318630000000001,0.78301501,0.30237746,0.07186055200000001,0.0
1020902,20130930.0,0.0001298165,0.0,1.0,0.0027174328000000004,0.09922563300000001,16.586716,0.018825766,0.6142350999999999,0.79366136,0.29866305,0.061336931,0.0
1020902,20131231.0,0.00012806449,0.0,1.0,0.0026277718,0.10012445,16.604925,0.017207032,0.62862045,0.79427665,0.28228202,0.068695441,0.0
1020902,20140331.0,0.00012562035,0.0,1.0,0.0021512562,0.10161316,16.623316,0.01618788,0.62081391,0.78871977,0.28278688,0.073513448,0.0
1020902,20140630.0,0.00012559854,0.0,1.0,0.0020080765,0.10168748,16.634201,0.015654795,0.6294843000000001,0.79459673,0.28719786,0.07723373900000001,0.0
1020902,20140930.0,0.00012678199,0.0,1.0,0.0035016655,0.10198501,16.653578,0.014176331,0.56029785,0.80769837,0.28516394,0.07626099900000001,0.0
1020902,20141231.0,0.00011618558000000001,0.0,1.0,0.0037129023,0.10143763,16.675735,0.013414135,0.59573698,0.77099818,0.27895868,0.064784288,0.0
1020902,20150331.0,0.00011371823,0.0,1.0,0.0028097471,0.10293359,16.658323,0.014317132,0.60902017,0.76025695,0.29086363,0.07262571806823441,0.0
1020902,20150630.0,7.3185867e-05,0.0,1.0,0.0032610544,0.10531044,16.68478,0.012713895,0.58858764,0.75997359,0.29042175,0.07262988587388933,0.0
1021682,20040930.0,0.0,0.0,0.0,0.0059719938,0.06550342599999999,13.029423,0.0079266578,0.43623188,0.63562584,0.66995978,0.050583478,0.0
1021682,20041231.0,0.0,0.0,0.0,0.0049990965,0.067184828,13.057383999999999,0.011651857,0.47907165,0.64397454,0.68120027,0.050504941,0.0
1021682,20050331.0,0.0,0.0,0.0,0.0068842387,0.065441787,13.111943,0.012065407,0.38805285,0.64105421,0.68263215,0.066114433,0.0
1021682,20050630.0,0.0,0.0,0.0,0.0051966505,0.06610433,13.120160999999998,0.0064250515,0.43736157,0.63796431,0.66689539,0.076687828,0.0
1021682,20050930.0,0.0,0.0,0.0,0.005373803000000001,0.066981636,13.082930000000001,0.01262491,0.42572442,0.62473726,0.6674726,0.057214055,0.0
1021682,20051231.0,0.0,0.0,0.0,0.0050019096,0.066196434,13.0877,0.006811091700000001,0.44587883,0.62083864,0.66751117,0.045455113,0.0
1021682,20060331.0,0.0,0.0,0.0,0.0051305755,0.065181717,13.138152,0.011038112,0.43165119999999996,0.4069382,0.68025142,0.077281564,0.0
1021682,20060630.0,0.0,0.0,0.0,0.005316839100000001,0.063174568,13.114378,0.005551217099999999,0.41279683,0.63069385,0.6960097,0.08686926199999999,0.0
1021682,20060930.0,0.0,0.0,0.0,0.0053321705,0.066090852,13.11144,0.0065560141,0.41718274,0.63223672,0.70574456,0.05642591,0.0
1021682,20061231.0,0.0,0.0,0.0,0.0058624852,0.071039468,13.113922,0.005178764000000001,0.41897911,0.62297231,0.7069177,0.052120179,0.0
1021682,20070331.0,0.0,0.0,0.0,0.0050102314000000005,0.07292404799999999,13.1401,0.0041083787,0.42653757,0.62338668,0.71181184,0.049370784,0.0
1021682,20070630.0,0.0,0.0,0.0,0.0058352929000000005,0.07305009700000001,13.142215,0.0029366056,0.39748320000000004,0.61545753,0.71093225,0.039209124,0.0
1021682,20070930.0,0.0,0.0,0.0,0.0061505726,0.074669197,13.165564999999999,0.007753559399999999,0.38153911,0.63234246,0.72001189,0.032908663,0.0
1021682,20071231.0,0.0,0.0,0.0,0.0059759207,0.079541437,13.152743,0.009022424,0.397908,0.61799312,0.72487867,0.042971689,0.0
1021682,20080331.0,0.0,0.0,0.0,0.0060336571,0.081337757,13.198077,0.007338407,0.40399605,0.61527944,0.73525864,0.048947144000000005,0.0
1021682,20080630.0,0.0,0.0,0.0,0.0063513615,0.07621076,13.191951000000001,0.0052680708,0.41182202,0.59702426,0.72693831,0.046526745,0.0
1021682,20080930.0,0.0,0.0,0.0,0.00219665,0.06930083,13.173995000000001,0.0085638259,0.39376092,0.59363949,0.72284061,0.049702268,0.0
1021682,20081231.0,0.0,0.0,0.0,-0.0026608505,0.06812866,13.19669,0.011770056999999999,0.39732924,0.5888234999999999,0.72649956,0.042716320999999995,0.0
1021682,20090331.0,0.0,0.0,0.0,0.005598521800000001,0.070532642,13.237471,0.00730325,0.45754987,0.59315044,0.75144047,0.037800025,0.0
1021682,20090630.0,0.0,0.0,0.0,0.0056149061,0.077868477,13.236235,0.0046129160999999995,0.47017062,0.58645272,0.72465885,0.04313739,0.0
1021682,20100930.0,0.0,0.0,1.0,0.0048747919,0.09747288400000001,13.285123,0.012364347,0.49970064,0.60111833,0.75811768,0.033711076,0.0
1021682,20101231.0,0.0,0.0,1.0,0.0032883172,0.09393803,13.277059,0.026180705,0.45644858,0.59673828,0.74988443,0.023602678,0.0
1021682,20110331.0,0.0,0.0,1.0,0.0040209671,0.089472845,13.307407999999999,0.021509821000000002,0.54059279,0.60434306,0.77112418,0.022263806,0.0
1021682,20110630.0,0.0,0.0,1.0,0.0027803959999999996,0.091512665,13.312432999999999,0.020188341000000002,0.45545268,0.59464663,0.7648375,0.025708301,0.0
1021682,20110930.0,0.0,0.0,1.0,0.0048075871999999995,0.095463105,13.357504999999998,0.022002853,0.48231351,0.59645283,0.75918072,0.042626519,0.0
1021682,20111231.0,0.0,0.0,1.0,0.0047729895,0.09639061199999999,13.3784,0.016514888000000002,0.47039306,0.3750622,0.72930187,0.042607263,0.0
1021682,20120331.0,0.0,0.0,1.0,0.0040035583000000005,0.093427971,13.422357,0.014793562,0.53580278,0.60234928,0.73358256,0.030256091000000002,0.0
1021682,20120630.0,0.0,0.0,1.0,0.0040062075,0.093039401,13.441486,0.0085160919,0.51593906,0.60523522,0.72224003,0.034364599999999995,0.0
1021682,20120930.0,0.0,0.0,1.0,0.0038233644000000002,0.096623085,13.443520999999999,0.0061179749,0.51800662,0.60532296,0.7242371999999999,0.041053612,0.0
1021682,20121231.0,0.0,0.0,1.0,0.0035977813,0.097468279,13.454610999999998,0.0082566505,0.51598972,0.59493077,0.71888167,0.041569233,0.0
1021682,20130331.0,0.0,0.0,1.0,0.0038730581,0.094169877,13.494041000000001,0.0075086616,0.52757376,0.58964008,0.73005676,0.036678731,0.0
1021682,20130630.0,0.0,0.0,1.0,0.0044361255,0.08751954099999999,13.460815,0.007722323299999999,0.49831694,0.58003044,0.72043353,0.027121495,0.0
1021682,20130930.0,0.0,0.0,1.0,0.004389220399999999,0.082733452,13.462411,0.0052810185999999995,0.49843588,0.5670826999999999,0.72741008,0.025791122000000003,0.0
1021682,20131231.0,0.0,0.0,1.0,0.0041277516,0.080939323,13.440957000000001,0.0052627102,0.50350195,0.55071026,0.72508341,0.026590116,0.0
1021682,20140331.0,0.0,0.0,1.0,0.0037696866999999998,0.081609204,13.470589000000002,0.009596421400000001,0.5344491,0.57216567,0.72136325,0.022289292999999998,0.0
1021682,20140630.0,0.0,0.0,1.0,0.0043171095,0.087209515,13.495329000000002,0.0019409144,0.52214855,0.57571918,0.71694583,0.02539997,0.0
1021682,20140930.0,0.0,0.0,1.0,0.0042970232,0.090512648,13.50254,0.0040575578,0.52602232,0.56714255,0.70659328,0.03149892,0.0
1021682,20141231.0,0.0,0.0,1.0,0.0042392639,0.091730565,13.505728,0.020903444,0.50228012,0.55776697,0.68367743,0.039958302,0.0
1021682,20150331.0,0.0,0.0,1.0,0.004283631253834045,0.08986551799046073,13.530849210793717,0.00917119225994825,0.5166019137867048,0.5666847802176344,0.7020493949772861,0.03244119405666275,0.0
1021682,20150630.0,0.0,0.0,1.0,0.004283657116598372,0.08986404620325437,13.532575,0.009164853005640378,0.5166086421272023,0.566690688665056,0.7020604227536894,0.032436390483021584,0.0
1022764,20040930.0,0.0,0.0,0.0,0.0021610211,0.10674654,15.344307999999998,0.013071393999999998,0.53641552,0.47852865,0.75321782,0.036318737999999996,0.0
1022764,20041231.0,0.0,0.0,0.0,0.0028350096999999997,0.12168402,15.35271,0.016110966,0.51302475,0.59035122,0.75081491,0.030973215,0.0
1022764,20050331.0,0.0,0.0,0.0,0.0036480003000000003,0.12813884,15.380165,0.009732376800000001,0.45084953,0.57503933,0.76464635,0.027284095,0.0
1022764,20050630.0,0.0,0.0,0.0,0.0036912085,0.13384621,15.408570999999998,0.012220203999999998,0.38473028,0.57502007,0.76239187,0.024636684,0.0
1022764,20050930.0,0.0,0.0,0.0,0.0036137203999999997,0.13277355,15.433232,0.010054991,0.40357329999999997,0.56621599,0.78271323,0.024759818,0.0
1022764,20051231.0,0.0,0.0,0.0,0.0037652969,0.13046175,15.471667000000002,0.011590278,0.37876835,0.55568177,0.77897799,0.028399054,0.0
1022764,20060331.0,0.0,0.0,0.0,0.0036877296,0.12993245,15.473578,0.0066024777000000005,0.37935314,0.5601213,0.80405957,0.027261721000000003,0.0
1022764,20060630.0,0.0,0.0,0.0,0.0038781896999999996,0.13143815,15.481482999999999,0.0044156648,0.3459684,0.56807357,0.81506926,0.021246267000000003,0.0
1022764,20060930.0,0.0,0.0,0.0,0.0038619634999999997,0.13325171,15.497993,0.0038692064,0.32738551,0.57216781,0.82858849,0.020878933,0.0
